datetime,Actual Demand,SARIMA Forecast,Prophet Forecast,Hybrid Forecast
2023-11-14 19:00:00,24553.0,23803.89767881366,17213.915189022504,21826.902931876317
2023-11-14 20:00:00,24323.5,23066.390018430717,16655.185417552857,21143.02863816736
2023-11-14 21:00:00,24094.0,22785.036963972303,16390.361459717635,20866.6343126959
2023-11-14 22:00:00,23227.0,22785.08610926442,16505.654992183423,20901.25677414012
2023-11-14 23:00:00,23770.0,23190.3549540838,16972.245896280423,21324.922236742783
2023-11-15 00:00:00,24295.0,24231.19704289788,17783.987127478715,22297.034068272125
2023-11-15 01:00:00,25416.0,25654.787794534197,18952.73268644921,23644.1712621087
2023-11-15 02:00:00,26728.0,27205.988715179534,20360.044066416445,25152.205320550605
2023-11-15 03:00:00,27780.0,28076.274804855755,21651.24779771252,26148.766702712783
2023-11-15 04:00:00,27251.0,27703.61729063677,22344.792558695062,26095.969871054254
2023-11-15 05:00:00,26481.0,26841.03021806108,22119.07902712714,25424.44486078089
2023-11-15 06:00:00,25663.0,25997.927591199837,21041.501512012605,24510.999767443664
2023-11-15 07:00:00,24996.0,24587.68701391672,19527.90756072203,23069.75317795831
2023-11-15 08:00:00,23925.0,23211.431786951554,18055.9360627411,21664.78306968842
2023-11-15 09:00:00,22993.0,22392.812390202365,16879.120630963862,20738.70486243081
2023-11-15 10:00:00,22279.0,21660.839516647808,15981.119964757692,19956.92365108077
2023-11-15 11:00:00,21635.0,21205.55459799222,15275.27343110592,19426.47024792633
2023-11-15 12:00:00,21330.0,20942.81917346084,14821.06062219967,19106.291608082487
2023-11-15 13:00:00,20941.0,21002.51806592492,14823.818698209248,19148.90825561021
2023-11-15 14:00:00,20800.0,21651.647373326472,15410.971391526224,19779.444578786395
2023-11-15 15:00:00,21883.0,23189.313169166897,16412.36480351934,21156.22865947263
2023-11-15 16:00:00,23754.0,24223.40562680914,17382.199790522638,22171.043875923187
2023-11-15 17:00:00,24954.0,24711.36817059332,17874.528384520083,22660.316234771344
2023-11-15 18:00:00,26062.0,24633.023887860578,17743.028436349483,22566.02525240725
2023-11-15 19:00:00,26658.0,23803.90194191161,17211.96387546172,21826.32052197664
2023-11-15 20:00:00,27139.0,23066.39411910062,16677.401482179564,21149.6963280243
2023-11-15 21:00:00,26774.0,22785.0409105146,16435.74603538128,20880.2524479746
2023-11-15 22:00:00,26155.0,22785.08991727716,16572.76948155905,20921.393786561726
2023-11-15 23:00:00,26003.0,23190.35863990947,17059.254360600313,21351.027356116723
2023-11-16 00:00:00,26418.0,24231.2006007971,17888.702854044634,22328.45127677136
2023-11-16 01:00:00,26479.0,25654.791218485785,19072.66818031506,23680.154307034565
2023-11-16 02:00:00,27181.0,27205.99200710463,20492.46367647057,25191.933507914408
2023-11-16 03:00:00,27789.0,28076.277970946037,21793.222164369712,26191.36122897313
2023-11-16 04:00:00,27281.0,27703.62033694756,22493.254054666588,26140.51045226327
2023-11-16 05:00:00,26553.0,26841.033147809583,22270.87736332209,25469.98641246333
2023-11-16 06:00:00,25853.0,25997.930409380973,21193.458689040795,24556.58889327892
2023-11-16 07:00:00,25103.0,24587.689725516848,19676.87136561425,23114.444217546064
2023-11-16 08:00:00,23863.0,23211.43439627228,18198.83134356612,21707.653480460434
2023-11-16 09:00:00,22861.0,22392.81489972861,17012.99762187812,20778.86971637346
2023-11-16 10:00:00,21958.0,21660.84193095142,16103.198984105464,19993.549046897635
2023-11-16 11:00:00,21457.0,21205.556919483348,15382.985337619732,19458.785444924262
2023-11-16 12:00:00,20950.0,20942.8214041428,14912.082479349776,19133.599726704888
2023-11-16 13:00:00,21064.0,21002.520209315782,14896.104173047072,19170.59539843517
2023-11-16 14:00:00,20995.0,21651.649434197385,15462.775495582842,19794.98725261302
2023-11-16 15:00:00,22022.0,23189.3151451625,16442.262668684172,21165.199402219
2023-11-16 16:00:00,23881.0,24223.407522563302,17389.099263468663,22173.115044834907
2023-11-16 17:00:00,24324.0,24711.369997183,17857.6763151055,22655.26189255974
2023-11-16 18:00:00,24324.0,24633.025647186427,17702.010629821136,22553.72114197684
2023-11-16 19:00:00,24594.0,23803.90363599119,17146.69877197747,21806.74217678708
2023-11-16 20:00:00,24963.0,23066.395748669944,16588.127720133634,21122.91534010905
2023-11-16 21:00:00,25084.0,22785.04247866484,16323.004145311294,20846.430978658776
2023-11-16 22:00:00,25455.0,22785.091429269894,16437.378044443183,20880.77741382188
2023-11-16 23:00:00,25184.0,23190.3601012082,16902.281045906784,21303.936384617773
2023-11-17 00:00:00,24641.0,24231.202010208217,17711.430829431873,22275.270655975317
2023-11-17 01:00:00,25623.0,25654.792574710824,18876.558453686524,23621.32233840353
2023-11-17 02:00:00,26794.0,27205.993311212533,20279.11399256548,25127.929515618416
2023-11-17 03:00:00,27824.0,28076.27922527045,21564.323130583733,26122.692396864437
2023-11-17 04:00:00,27379.0,27703.621543763165,22250.54321400806,26067.69804483663
2023-11-17 05:00:00,26783.0,26841.034308520862,22016.091965646818,25393.55160565865
2023-11-17 06:00:00,26056.0,25997.93152591001,20928.287934044536,24477.038448350373
2023-11-17 07:00:00,25130.0,24587.690799767155,19402.90890398105,23032.25623103132
2023-11-17 08:00:00,23774.0,23211.435429926183,17917.528822159235,21623.2634475961
2023-11-17 09:00:00,22571.0,22392.81589390767,16725.620049780704,20692.65714066958
2023-11-17 10:00:00,22119.0,21660.84288739012,15810.78267600876,19905.824823975712
2023-11-17 11:00:00,21319.0,21205.557839252837,15086.29915722948,19369.780234645827
2023-11-17 12:00:00,21069.0,20942.822288178755,14611.59306577635,19043.453521458032
2023-11-17 13:00:00,20754.0,21002.521058996444,14591.94578080556,19079.348475539176
2023-11-17 14:00:00,20996.0,21651.650251265357,15154.725017531928,19702.572681145324
2023-11-17 15:00:00,22094.0,23189.31592920697,16129.720343133096,21071.437253384807
2023-11-17 16:00:00,23786.0,24223.408275262587,17071.07548952231,22077.708439540504
2023-11-17 17:00:00,24418.0,24711.37072214084,17532.784917974117,22557.794980890823
2023-11-17 18:00:00,24529.0,24633.02634523845,17368.468829216035,22453.65909043172
2023-11-17 19:00:00,24983.0,23803.904307998084,16802.334014677894,21703.433220002025
2023-11-17 20:00:00,24931.0,23066.3963950976,16230.391441792855,21015.59490910617
2023-11-17 21:00:00,24674.0,22785.04310067763,15948.99243004336,20734.22789948735
2023-11-17 22:00:00,24591.0,22785.0920286755,16043.859052228738,20762.722135741467
2023-11-17 23:00:00,24965.0,23190.360679866342,16485.72898193323,21178.97117048641
2023-11-18 00:00:00,25306.0,24231.202567969784,17268.066133748496,22142.2616377034
2023-11-18 01:00:00,25676.0,25654.793111387185,18402.393798877096,23479.07331763416
2023-11-18 02:00:00,26799.0,27205.993827318867,19770.005589844743,24975.197356076627
2023-11-18 03:00:00,27728.0,28076.279721694624,21016.02676352908,25958.20383424496
2023-11-18 04:00:00,27018.0,27703.622021368254,21658.77434532584,25890.167718555527
2023-11-18 05:00:00,26206.0,26841.03476790159,21376.589195415847,25201.701096155863
2023-11-18 06:00:00,25528.0,25997.931967810084,20236.879030516076,24269.61608662188
2023-11-18 07:00:00,24861.0,24587.691224918388,18655.578579893743,22808.05743141099
2023-11-18 08:00:00,23830.0,23211.43583898785,17110.48739176435,21381.1513048208
2023-11-18 09:00:00,22655.0,22392.816287364687,15855.372074717608,20431.58302357056
2023-11-18 10:00:00,21894.0,21660.84326590597,14874.19469271282,19624.84869394802
2023-11-18 11:00:00,21049.0,21205.558203286244,14080.6655742412,19068.09041457273
2023-11-18 12:00:00,20355.0,20942.82263814255,13534.699326961198,18720.38564478814
2023-11-18 13:00:00,20180.0,21002.52139543143,13442.12790990128,18734.403349772383
2023-11-18 14:00:00,20331.0,21651.65057481703,13930.9246899429,19335.43280935479
2023-11-18 15:00:00,20765.0,23189.316239869066,14831.534673282971,20681.98176989324
2023-11-18 16:00:00,21128.0,24223.40857365219,15698.800774592446,21666.026233934263
2023-11-18 17:00:00,21095.0,24711.37100944939,16087.453641964805,22124.19579920401
2023-11-18 18:00:00,22004.0,24633.026621821387,15851.879303761609,21998.68242640345
2023-11-18 19:00:00,22806.0,23803.90457421442,15217.072113976155,21227.854836142946
2023-11-18 20:00:00,23495.0,23066.39665118388,14579.843978072637,20520.430849250508
2023-11-18 21:00:00,23913.0,22785.043347076644,14237.35181094451,20220.735886237
2023-11-18 22:00:00,23603.0,22785.092266019823,14276.118963051202,20232.40027512924
2023-11-18 23:00:00,23406.0,23190.36090880081,14667.670939850424,20633.553918115693
2023-11-19 00:00:00,23065.0,24231.20278853225,15406.236870178003,21583.71301302597
2023-11-19 01:00:00,23431.0,25654.793323600497,16504.07353524954,22909.57738709521
2023-11-19 02:00:00,24088.0,27205.99403141436,17843.167382553285,24397.146036756032
2023-11-19 03:00:00,25635.0,28076.27991801271,19069.287202255797,25374.18210328563
2023-11-19 04:00:00,25097.0,27703.62221023911,19701.33599717244,25302.936346319108
2023-11-19 05:00:00,24639.0,26841.03494957205,19418.17528747191,24614.17705094201
2023-11-19 06:00:00,24208.0,25997.932142569178,18287.66096432516,23684.850789095974
2023-11-19 07:00:00,23766.0,24587.69139304907,16726.096961177514,22229.2130634876
2023-11-19 08:00:00,22719.0,23211.436000748883,15211.567342977758,20811.475403417546
2023-11-19 09:00:00,21771.0,22392.81644296012,13998.033675841018,19874.381612824385
2023-11-19 10:00:00,21004.0,21660.843415591306,13069.55945882502,19083.458228561416
2023-11-19 11:00:00,20634.0,21205.558347253314,12339.859937312694,18545.84882427113
2023-11-19 12:00:00,20279.0,20942.82277656735,11868.756133448323,18220.602783631643
2023-11-19 13:00:00,19902.0,21002.52152852644,11861.886978039547,18260.33116338037
2023-11-19 14:00:00,19705.0,21651.650702824285,12446.933493690633,18890.235540084188
2023-11-19 15:00:00,19938.0,23189.316362832906,13453.950227452431,20268.70652221876
2023-11-19 16:00:00,20407.0,24223.40869180254,14437.293792426375,21287.57422198969
2023-11-19 17:00:00,20267.0,24711.37112318708,14951.11602012045,21783.29459226709
2023-11-19 18:00:00,20597.0,24633.026731294387,14849.1359608337,21697.85950015618
2023-11-19 19:00:00,20548.0,23803.904679570205,14355.598167390235,20969.41272591621
2023-11-19 20:00:00,20467.0,23066.396752531626,13866.488192060446,20306.42418439027
2023-11-19 21:00:00,20179.0,22785.04344458605,13678.067184079153,20052.95056643398
2023-11-19 22:00:00,20223.0,22785.09235991624,13875.901249490184,20112.335026788423
2023-11-19 23:00:00,19524.0,23190.36099931193,14430.50581491538,20562.404443992964
2023-11-20 00:00:00,19512.0,24231.202875702056,15335.056358311982,21562.358920485032
2023-11-20 01:00:00,21403.0,25654.79340746724,16600.722218232288,22938.57205069675
2023-11-20 02:00:00,23891.0,27205.99411207773,18108.378799752587,24476.709518380183
2023-11-20 03:00:00,25418.0,28076.27999560405,19502.67074381045,25504.197220065973
2023-11-20 04:00:00,25404.0,27703.622284885583,20301.374473764463,25482.94794154925
2023-11-20 05:00:00,25018.0,26841.0350213747,20182.23324590804,24843.394488734702
2023-11-20 06:00:00,24472.0,25997.932211640706,19212.003696271568,23962.15365702996
2023-11-20 07:00:00,23935.0,24587.69145949938,17805.92003585452,22553.16003240592
2023-11-20 08:00:00,22810.0,23211.436064679656,16441.03637808382,21180.3161587009
2023-11-20 09:00:00,21893.0,22392.816504455688,15370.333945603046,20286.07173679989
2023-11-20 10:00:00,21501.0,21660.84347475059,14576.954832126989,19535.676881963507
2023-11-20 11:00:00,21006.0,21205.558404155265,13973.760533067392,19036.019042828902
2023-11-20 12:00:00,20915.0,20942.82283128534,13619.793985027409,18745.91417740796
2023-11-20 13:00:00,20604.0,21002.521581144025,13719.998911298824,18817.764780190464
2023-11-20 14:00:00,20990.0,21651.65075343316,14401.450343095055,19476.590630331728
2023-11-20 15:00:00,22244.0,23189.31641146464,15493.691446461004,20880.628921963547
2023-11-20 16:00:00,23263.0,24223.408738543763,16550.666457081286,21921.58605410502
2023-11-20 17:00:00,23930.0,24711.371168175134,17126.21717710123,22435.82497085296
2023-11-20 18:00:00,24300.0,24633.026774589973,17073.857238533863,22365.27591377314
2023-11-20 19:00:00,23944.0,23803.904721233263,16617.731546334126,21648.05276876352
2023-11-20 20:00:00,23271.0,23066.396792609983,16153.83182164016,20992.62730131904
2023-11-20 21:00:00,22444.0,22785.043483145164,15978.530137676786,20743.089479504648
2023-11-20 22:00:00,22187.0,22785.092397037733,16177.606125531762,20802.84651558594
2023-11-20 23:00:00,22661.0,23190.361035077603,16721.888121530075,21249.819161013344
2023-11-21 00:00:00,23259.0,24231.202910138,17604.959660387725,22243.329935212914
2023-11-21 01:00:00,24301.0,25654.793440597317,18838.488078621645,23609.901832004613
2023-11-21 02:00:00,26361.0,27205.99414394381,20303.93061052339,25135.375083917686
2023-11-21 03:00:00,27952.0,28076.280026257067,21646.59061758445,26147.373203655283
2023-11-21 04:00:00,27528.0,27703.62231437476,22384.97244864911,26108.02735465706
2023-11-21 05:00:00,26928.0,26841.035049741004,22197.608149275795,25448.00697960144
2023-11-21 06:00:00,26306.0,25997.93223892821,21152.09511125331,24544.18110062573
2023-11-21 07:00:00,25573.0,24587.69148575091,19664.550919434823,23110.749315856083
2023-11-21 08:00:00,24241.0,23211.43608993521,18212.94598872763,21711.88905957294
2023-11-21 09:00:00,23138.0,22392.816528749696,17051.2008512239,20790.33182549196
2023-11-21 10:00:00,22472.0,21660.843498121507,16163.409883572884,20011.61341375692
2023-11-21 11:00:00,21634.0,21205.558426635216,15463.389803764683,19482.907839774056
2023-11-21 12:00:00,21198.0,20942.822852904457,15011.131791299837,19163.31553442307
2023-11-21 13:00:00,21026.0,21002.5216019352,15012.51114051484,19205.51846350909
2023-11-21 14:00:00,21446.0,21651.650773431425,15595.50842489692,19834.80806887107
2023-11-21 15:00:00,22724.0,23189.316430686667,16590.53740666702,21209.68272348077
2023-11-21 16:00:00,24308.0,24223.40875702252,17552.369590613478,22222.097007099805
2023-11-21 17:00:00,24573.0,24711.37118595854,18035.622968243108,22708.646720643905
2023-11-21 18:00:00,25010.0,24633.02679170268,17894.529237710733,22611.47752550509
2023-11-21 19:00:00,24544.0,23803.90473769945,17353.886986259346,21868.899412267416
2023-11-21 20:00:00,24358.0,23066.396808449943,16810.271819148114,21189.559311659392
2023-11-21 21:00:00,24025.0,22785.043498384275,16560.5653786629,20917.700062467866
2023-11-21 22:00:00,23972.0,22785.09241170601,16690.9789729329,20956.858380074074
2023-11-21 23:00:00,24731.0,23190.3610492049,17172.692114201403,21385.06036870385
2023-11-22 00:00:00,25373.0,24231.20292373723,17999.55738850792,22361.709263168435
2023-11-22 01:00:00,25715.0,25654.793453680544,19183.428426956096,23713.383945663205
2023-11-22 02:00:00,27034.0,27205.994156528315,20605.86635251729,25225.955815325004
2023-11-22 03:00:00,28028.0,28076.280038362667,21912.19732518845,26227.0552244104
2023-11-22 04:00:00,27635.0,27703.622326020595,22620.869652606256,26178.79652399629
2023-11-22 05:00:00,27004.0,26841.035060943577,22410.283641529008,25511.809635119207
2023-11-22 06:00:00,26376.0,25997.932249704776,21347.833229655767,24602.902543690077
2023-11-22 07:00:00,25657.0,24587.691496118223,19849.365592771654,23166.19372511425
2023-11-22 08:00:00,24340.0,23211.43609990901,18392.519248496006,21765.76104448511
2023-11-22 09:00:00,23102.0,22392.8165383439,17230.82743765712,20844.219808137863
2023-11-22 10:00:00,22607.0,21660.843507351125,16347.948487219674,20066.975001311686
2023-11-22 11:00:00,22247.0,21205.55843551321,15657.221391627156,19541.05732234739
2023-11-22 12:00:00,21648.0,20942.82286144308,15218.125370247555,19225.41361408442
2023-11-22 13:00:00,21432.0,21002.521610147392,15235.997210250029,19272.564290178183
2023-11-22 14:00:00,21535.0,21651.650781330667,15838.260270817926,19907.633628176845
2023-11-22 15:00:00,22787.0,23189.316438280817,16854.760279925078,21288.949590774093
2023-11-22 16:00:00,24226.0,24223.40876432421,17839.697720356708,22308.29545113396
2023-11-22 17:00:00,24496.0,24711.3711929848,18347.12425035261,22802.09711019514
2023-11-22 18:00:00,24864.0,24633.02679846344,18230.717346890728,22712.333962991623
2023-11-22 19:00:00,24719.0,23803.904744204403,17714.74056541163,21977.15549056657
2023-11-22 20:00:00,23907.0,23066.396814707536,17195.26031211248,21305.055863929018
2023-11-22 21:00:00,23109.0,22785.04350440438,16968.680991601515,21040.13475056352
2023-11-22 22:00:00,23165.0,22785.092417499804,17120.77417605187,21085.796945065424
2023-11-22 23:00:00,23486.0,23190.36105478345,17622.32203088923,21519.949347615184
2023-11-23 00:00:00,24689.0,24231.20292910641,18466.82636315188,22501.889959320048
2023-11-23 01:00:00,25775.0,25654.793458845907,19665.8400166771,23858.107426195264
2023-11-23 02:00:00,26866.0,27205.994161496907,21100.675953889306,25374.398699214624
2023-11-23 03:00:00,27706.0,28076.28004314223,22416.46662197934,26378.33601679336
2023-11-23 04:00:00,27172.0,27703.622330618597,23131.522056889,26331.99224849971
2023-11-23 05:00:00,26446.0,26841.035065366617,22924.159899911283,25665.972515730016
2023-11-23 06:00:00,25802.0,25997.932253959632,21861.74637490493,24757.07649024322
2023-11-23 07:00:00,25217.0,24587.69150021146,20360.154441065948,23319.430382467803
2023-11-23 08:00:00,24046.0,23211.43610384682,18897.099674179284,21917.13517494656
2023-11-23 09:00:00,22818.0,22392.816542131884,17726.24069855587,20992.84378905908
2023-11-23 10:00:00,22016.0,21660.84351099515,16831.405923125265,20212.01223463418
2023-11-23 11:00:00,21089.0,21205.55843901848,16126.144880706584,19681.73437152491
2023-11-23 12:00:00,20605.0,20942.82286481453,15670.18299373762,19361.030903491457
2023-11-23 13:00:00,19946.0,21002.52161339013,15669.133651500326,19402.505224823188
2023-11-23 14:00:00,20033.0,21651.650784449903,16250.721556593006,20031.37201609283
2023-11-23 15:00:00,20263.0,23189.316441280032,17245.1125565057,21406.05527584773
2023-11-23 16:00:00,20794.0,24223.40876720827,18206.839848198622,22418.438091505377
2023-11-23 17:00:00,20739.0,24711.37119575987,18690.294092992823,22905.048064929757
2023-11-23 18:00:00,20259.0,24633.0268011335,18549.49172317376,22807.96627774557
2023-11-23 19:00:00,20165.0,23803.904746773325,18009.02892944325,22065.4420015743
2023-11-23 20:00:00,19913.0,23066.39681717878,17465.292316837516,21386.0654670764
2023-11-23 21:00:00,19289.0,22785.0435067818,17214.98818305837,21114.026909664768
2023-11-23 22:00:00,19644.0,22785.09241978761,17344.166151881655,21152.81453941582
2023-11-23 23:00:00,21087.0,23190.36105698579,17823.85747873588,21580.409983510814
2023-11-24 00:00:00,21240.0,24231.20293122584,18647.779470607387,22556.1758930403
2023-11-24 01:00:00,21635.0,25654.79346088485,19827.66281368488,23906.654266724858
2023-11-24 02:00:00,22923.0,27205.99416345822,21244.957209563,25417.683077289654
2023-11-24 03:00:00,23717.0,28076.28004502894,22544.88797075456,26416.862422746624
2023-11-24 04:00:00,23025.0,27703.622332433617,23245.81207177016,26366.279254234574
2023-11-24 05:00:00,22663.0,26841.0350671126,23026.04686395277,25696.53860616465
2023-11-24 06:00:00,22411.0,25997.932255639225,21952.910524626623,24784.42573633544
2023-11-24 07:00:00,22650.0,24587.69150182724,20442.180467710365,23344.03819159217
2023-11-24 08:00:00,22178.0,23211.43610540123,18971.43026932477,21939.43435457829
2023-11-24 09:00:00,21426.0,22392.816543627167,17794.13192040587,21013.21115666078
2023-11-24 10:00:00,20922.0,21660.8435124336,16893.885140201943,20230.7560007641
2023-11-24 11:00:00,20320.0,21205.558440402183,16183.972015529824,19699.082512940477
2023-11-24 12:00:00,20088.0,20942.82286614546,15723.81574952932,19377.120731160616
2023-11-24 13:00:00,19705.0,21002.5216146703,15718.69735249609,19417.374336018034
2023-11-24 14:00:00,19947.0,21651.650785681337,16295.984171219046,20044.95080134265
2023-11-24 15:00:00,20637.0,23189.31644246422,17285.4654048207,21418.161131171164
2023-11-24 16:00:00,21507.0,24223.408768347104,18241.28441756888,22428.771463113637
2023-11-24 17:00:00,21517.0,24711.371196855605,18717.435303491377,22913.190428846337
2023-11-24 18:00:00,21289.0,24633.026802187724,18567.537896617232,22813.380130516576
2023-11-24 19:00:00,20390.0,23803.904747787583,18015.79862196088,22067.47291003957
2023-11-24 20:00:00,19933.0,23066.396818154477,17458.228081101937,21383.946197038716
2023-11-24 21:00:00,19570.0,22785.043507720435,17191.177228124056,21106.88362384152
2023-11-24 22:00:00,19258.0,22785.092420690795,17300.367770889643,21139.675025750446
2023-11-24 23:00:00,19690.0,23190.36105785509,17756.537018566396,21560.21384606848
2023-11-25 00:00:00,20577.0,24231.20293206234,18553.148521809308,22527.78660898643
2023-11-25 01:00:00,21777.0,25654.79346168958,19701.725208398857,23868.87298570236
2023-11-25 02:00:00,23796.0,27205.99416423232,21083.560328129846,25369.26401340158
2023-11-25 03:00:00,25334.0,28076.2800457736,22343.778775394632,26356.529664659905
2023-11-25 04:00:00,25244.0,27703.62233314998,23000.697213880398,26292.7447973691
2023-11-25 05:00:00,24863.0,26841.035067801717,22732.656142581305,25608.52139023559
2023-11-25 06:00:00,24543.0,25997.93225630214,21607.06291757252,24680.67145468325
2023-11-25 07:00:00,24219.0,24587.691502464968,20039.85190811909,23223.339624161203
2023-11-25 08:00:00,23109.0,23211.436106014728,18508.822303019107,21800.65196511604
2023-11-25 09:00:00,21984.0,22392.81654421733,17267.74035204535,20855.293686565736
2023-11-25 10:00:00,21334.0,21660.84351300133,16300.567760987044,20052.760787397045
2023-11-25 11:00:00,20588.0,21205.55844094832,15521.014500810756,19500.19525890705
2023-11-25 12:00:00,19952.0,20942.82286667078,14988.994822295012,19156.67445335805
2023-11-25 13:00:00,19794.0,21002.5216151756,14910.340328232449,19174.86722909265
2023-11-25 14:00:00,19862.0,21651.650786167407,15413.0240299894,19780.062759314
2023-11-25 15:00:00,20382.0,23189.31644293168,16327.49057892388,21130.76868372934
2023-11-25 16:00:00,21045.0,24223.408768796693,17208.582535549816,22118.96089882263
2023-11-25 17:00:00,21086.0,24711.37119728816,17611.030194518265,22581.268896457197
2023-11-25 18:00:00,20864.0,24633.02680260388,17389.21923151947,22459.88453127856
2023-11-25 19:00:00,20423.0,23803.904748187957,16768.14364855203,21693.17641829717
2023-11-25 20:00:00,19954.0,23066.396818539622,16144.614999858088,20989.86227293516
2023-11-25 21:00:00,19344.0,22785.043508090952,15815.789849889974,20694.26741063066
2023-11-25 22:00:00,19699.0,22785.09242104729,15868.19119941784,20710.02205455846
2023-11-25 23:00:00,19982.0,23190.36105819817,16273.344204993748,21115.256002236845
2023-11-26 00:00:00,20341.0,24231.202932392454,17025.477647350097,22069.485346879752
2023-11-26 01:00:00,20953.0,25654.793462007157,18136.84796042817,23399.409811533456
2023-11-26 02:00:00,23441.0,27205.994164537813,19489.44124513808,24891.02828871789
2023-11-26 03:00:00,25086.0,28076.28004606747,20729.025946255893,25872.103816124
2023-11-26 04:00:00,25236.0,27703.62233343269,21374.50472156154,25804.887049871344
2023-11-26 05:00:00,24940.0,26841.035068073663,21104.738747366955,25120.14617186165
2023-11-26 06:00:00,24610.0,25997.93225656376,19987.58357185193,24194.827651150204
2023-11-26 07:00:00,24175.0,24587.69150271664,18439.34278603016,22743.186887710694
2023-11-26 08:00:00,23265.0,23211.43610625684,16938.100113791963,21329.43530851737
2023-11-26 09:00:00,22167.0,22392.816544450237,15737.8167807583,20396.31661534265
2023-11-26 10:00:00,21516.0,21660.843513225387,14822.5559465348,19609.35724321821
2023-11-26 11:00:00,20891.0,21205.558441163845,14106.032517915392,19075.70066418931
2023-11-26 12:00:00,20416.0,20942.822866878098,13648.0671794423,18754.39616064736
2023-11-26 13:00:00,20239.0,21002.521615375023,13654.298525240058,18798.05468833453
2023-11-26 14:00:00,20197.0,21651.65078635924,14252.407242250136,19431.87772312651
2023-11-26 15:00:00,20422.0,23189.316443116182,15272.447542730552,20814.25577300049
2023-11-26 16:00:00,20979.0,24223.408768974157,16268.775706048316,21837.0188500964
2023-11-26 17:00:00,21279.0,24711.37119745889,16795.54323098252,22336.62280751598
2023-11-26 18:00:00,21683.0,24633.02680276813,16706.468836054035,22255.059412753904
2023-11-26 19:00:00,21002.0,23803.904748345973,16225.796743369934,21530.472346853163
2023-11-26 20:00:00,20729.0,23066.396818691635,15749.512175497444,20871.331425733377
2023-11-26 21:00:00,20297.0,22785.043508237188,15573.875953034632,20621.69324167642
2023-11-26 22:00:00,20046.0,22785.092421187997,15784.4538543832,20684.900851146554
2023-11-26 23:00:00,19964.0,23190.361058333565,16351.76097965726,21138.781034730677
2023-11-27 00:00:00,20564.0,24231.202932522723,17268.97248133223,22142.53379716557
2023-11-27 01:00:00,21933.0,25654.79346213247,18547.257373583005,23522.53263556763
2023-11-27 02:00:00,23997.0,27205.99416465836,20067.49073819463,25064.44313671924
2023-11-27 03:00:00,25980.0,28076.280046183438,21474.316893958367,26095.691100515916
2023-11-27 04:00:00,26016.0,27703.622333544245,22285.51194316849,26078.18921643152
2023-11-27 05:00:00,25794.0,26841.035068180983,22178.81882218117,25442.37019438104
2023-11-27 06:00:00,25379.0,25997.93225666699,21220.99384827824,24564.850734150365
2023-11-27 07:00:00,24735.0,24587.691502815956,19827.270914825654,23159.565326418862
2023-11-27 08:00:00,23507.0,23211.436106352376,18474.70381878909,21790.41642008339
2023-11-27 09:00:00,22298.0,22392.81654454214,17416.27346751595,20899.85362143428
2023-11-27 10:00:00,21676.0,21660.8435133138,16635.121640662663,20153.126951518458
2023-11-27 11:00:00,21409.0,21205.558441248893,16044.10952070156,19657.12376508469
2023-11-27 12:00:00,21222.0,20942.82286695991,15702.279732563478,19370.65992664098
2023-11-27 13:00:00,21221.0,21002.52161545372,15814.575689069106,19446.137837538336
2023-11-27 14:00:00,21472.0,21651.650786434944,16508.072112194015,20108.577184162663
2023-11-27 15:00:00,22915.0,23189.316443189,17612.311859971363,21516.215068223708
2023-11-27 16:00:00,25102.0,24223.408769044192,18681.23886133569,22560.75779673164
2023-11-27 17:00:00,26034.0,24711.37119752627,19268.694612977088,23078.568222161517
2023-11-27 18:00:00,25183.0,24633.02680283296,19228.192442676143,23011.57649478591
2023-11-27 19:00:00,24335.0,23803.90474840833,18783.876952427912,22297.896409614208
2023-11-27 20:00:00,23689.0,23066.396818751626,18331.73956179957,21645.999641666007
2023-11-27 21:00:00,23862.0,22785.043508294897,18168.15204366403,21399.976068905635
2023-11-27 22:00:00,24261.0,22785.09242124352,18378.89373003814,21463.232813881903
2023-11-27 23:00:00,24483.0,23190.36105838699,18934.7926596823,21913.69053877558
2023-11-28 00:00:00,24729.0,24231.202932574124,19829.43207086388,22910.67167406105
2023-11-28 01:00:00,24976.0,25654.79346218192,21074.47900512255,24280.699125064104
2023-11-28 02:00:00,26660.0,27205.994164705928,22551.39040309817,25809.6130362236
2023-11-28 03:00:00,28407.0,28076.280046229196,23905.46933402168,26825.036832566937
2023-11-28 04:00:00,28253.0,27703.622333588264,24655.219855834013,26789.101590261987
2023-11-28 05:00:00,27830.0,26841.03506822333,24479.17372454973,26132.47666512125
2023-11-28 06:00:00,27227.0,25997.932256707725,23444.928043889,25232.030992862103
2023-11-28 07:00:00,26341.0,24587.69150285514,21968.60011198653,23801.964085594554
2023-11-28 08:00:00,25126.0,23211.436106390072,20528.16005846157,22406.45329201152
2023-11-28 09:00:00,23715.0,22392.816544578403,19377.52813153352,21488.230020664934
2023-11-28 10:00:00,23137.0,21660.84351334869,18500.798425464185,20712.82998698333
2023-11-28 11:00:00,22383.0,21205.558441282454,17811.787377242195,20187.42712207037
2023-11-28 12:00:00,22016.0,20942.822866992192,17370.48588687686,19871.12177295759
2023-11-28 13:00:00,21793.0,21002.521615484773,17382.76897065843,19916.59582203687
2023-11-28 14:00:00,22137.0,21651.650786464816,17976.616925517086,20549.140628180496
